property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,gla_diff_sqft,gla_diff_pct,size_match_excellent,size_match_good,size_match_acceptable,bedroom_diff,bedroom_exact_match,bedroom_close_match,bathroom_diff,bathroom_exact_match,bathroom_close_match,structure_type_match,property_age,age_diff_years,age_similar,same_city,same_province,postal_fsa,subject_fsa,same_fsa,distance_km,distance_excellent,distance_good,distance_acceptable,days_from_effective,sale_very_recent,sale_recent,sale_acceptable,recency_score,sale_month,effective_month,same_season,price_per_sqft,subject_price_per_sqft_est,price_per_sqft_diff,price_per_sqft_diff_pct,price_psf_very_similar,price_psf_similar,price_psf_acceptable,city_price_percentile,city_psf_percentile,market_tier,subject_market_tier,same_market_tier,needs_size_adjustment,needs_location_adjustment,needs_time_adjustment,total_adjustments_needed,physical_score,location_score,temporal_score,market_score,composite_score,comparable_rank,comparable_quality,is_top3_comparable
6837,51,4765154,Detached,Detached,Detached,2000.0,4,0,4,4,0,4.0,757750.0,2025-01-30,1131 WINTERGREEN Cres,Kingston,Ontario,K7P 2G3,44.266,-76.5782,6570.0,,"Finished, Full",,Two,Forced Air,Central Air,False,,False,False,detached-indicator,False,160.0,8.695652173913043,1,1,1,,0,0,1.5,0,0,1,,,0,1,1,K7P,K7P,1,0.0,1,1,1,82,1,1,1,0.5444444444444445,1,4,0,378.875,401.1764705882353,22.301470588235304,5.55901759530792,1,1,1,0.7741935483870968,0.3103448275862069,Upper,Upper,1,0,0,0,0,90,100,100.0,100,96.0,1,Excellent,1
6878,51,4765154,"Detached, 2-Storey ",Detached,Detached,1300.0,3,0,3,0,0,0.0,544000.0,2025-03-31,768 CATARAQUI WOODS Drive ,Kingston ,Ontario,K7P 2R1,44.2675,-76.5775,4332.0,,"Full, Partially Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,540.0,29.347826086956523,0,0,1,,0,0,2.5,0,0,0,,,0,0,1,K7P,K7P,1,0.17579784907310858,1,1,1,22,1,1,1,0.8777777777777778,3,4,1,418.46153846153845,401.1764705882353,17.28506787330315,4.308594631175271,1,1,1,0.314410480349345,0.509009009009009,Lower,Upper,0,1,1,0,2,10,90,100.0,90,60.0,3,Good,1
6883,51,4765154,"Detached, 2-Storey ",Detached,Detached,1750.0,4,0,4,0,0,0.0,736000.0,2025-04-07,1554 Albany Drive ,Kingston ,Ontario,K7P 0L9,44.2772,-76.5826,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,90.0,4.891304347826087,1,1,1,,0,0,2.5,0,0,0,,,0,0,1,K7P,K7P,1,1.2931467037699458,0,1,1,15,1,1,1,0.9166666666666666,4,4,1,420.57142857142856,401.1764705882353,19.39495798319325,4.83452031839128,1,1,1,0.7030567685589519,0.5135135135135135,Upper,Upper,1,0,1,0,1,60,60,100.0,100,72.0,2,Good,1
6904,51,4765154,"Detached, Bungalow ",Detached,Detached,1300.0,2,0,2,0,0,0.0,565000.0,2025-05-05,1497 Sierra Avenue ,Kingston ,Ontario,K7P 3H4,44.2749,-76.5778,,,"Full, Unfinished ",,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,540.0,29.347826086956523,0,0,1,,0,0,2.5,0,0,0,,,0,0,1,K7P,K7P,1,0.989461491061142,1,1,1,-13,1,1,1,1.0,5,4,1,434.61538461538464,401.1764705882353,33.43891402714934,8.335213173922854,1,1,1,0.34279475982532753,0.5698198198198198,Middle,Upper,0,1,1,0,2,10,90,100.0,90,60.0,3,Good,1
6915,52,4765502,"Detached, Sidesplit 4 ",Detached,Detached,900.0,3,0,3,0,0,0.0,430000.0,2024-11-28,20 Mallard Pl ,Chatham-Kent ,Ontario,N7L 4A6,42.4001,-82.2168,,,"Finished, Full ",,Sidesplit 4 ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,945.0,51.21951219512195,0,0,0,1.0,0,1,1.5,0,0,0,,,0,1,1,N7L,N7L,1,0.0,1,1,1,145,0,1,1,0.19444444444444442,11,4,0,477.77777777777777,477.77777777777777,0.0,0.0,1,1,1,1.0,1.0,Upper,Upper,1,1,0,1,2,0,100,50.83333333333333,100,50.166666666666664,1,Fair,1
6917,52,4765502,"Detached, Sidesplit 3 ",Detached,Detached,1325.0,3,0,3,0,0,0.0,390000.0,2025-01-14,1 Dove Place ,Chatham-Kent ,Ontario,N7L 1H2,42.4015,-82.215,,,Unfinished ,,Sidesplit 3 ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,520.0,28.184281842818425,0,0,1,1.0,0,1,1.5,0,0,0,,,0,1,1,N7L,N7L,1,0.21481452862115652,1,1,1,98,0,1,1,0.4555555555555556,1,4,0,294.33962264150944,477.77777777777777,183.43815513626834,38.394032470381745,0,0,0,0.75,0.75,Upper,Upper,1,1,0,1,2,10,100,58.66666666666667,40,49.733333333333334,2,Fair,1
6918,52,4765502,"Condo Apartment, Apartment ",,Condominium,550.0,1,0,1,0,0,0.0,150000.0,2025-03-14,Unit 632 - 118 RIVERVIEW Drive ,Chatham-Kent ,Ontario,N7M 1A4,42.3942,-82.208,,,,,Apartment ,Baseboard ,,False,,True,False,condo-indicator,False,1295.0,70.18970189701898,0,0,0,3.0,0,0,1.5,0,0,0,,,0,1,1,N7M,N7L,0,0.9769708573954232,1,1,1,39,1,1,1,0.7833333333333333,3,4,1,272.72727272727275,477.77777777777777,205.05050505050502,42.917547568710354,0,0,0,0.25,0.25,Lower,Upper,0,1,0,0,1,0,75,100.0,20,44.5,3,Fair,1
6928,53,4765899,Detached,Detached,Detached,1300.0,3,0,3,2,0,2.0,610500.0,2025-02-07,977 Rainbow Cres ,Kingston ,Ontario,K7K 7J2,44.2697,-76.4446,3636.0,23.0,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,188.0,12.634408602150538,0,1,1,0.0,1,1,1.5,0,0,1,2002.0,,0,1,1,K7K,K7K,1,0.5269570578646842,1,1,1,68,1,1,1,0.6222222222222222,2,4,0,469.61538461538464,392.19780219780216,77.41758241758248,19.739422807509126,0,1,1,0.4672489082969432,0.7027027027027027,Middle,Upper,0,1,0,0,1,85,100,100.0,60,90.0,3,Excellent,1
6929,53,4765899,Detached,Detached,Detached,1439.0,3,0,3,3,0,3.0,600000.0,2025-02-07,8 RICHDALE Crt ,Kingston ,Ontario,K7K 6N1,44.2589,-76.4533,3434.0,40.0,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,49.0,3.293010752688172,1,1,1,0.0,1,1,0.5,0,1,1,1985.0,,0,1,1,K7K,K7K,1,1.7125126515372229,0,1,1,68,1,1,1,0.6222222222222222,2,4,0,416.95621959694233,392.19780219780216,24.75841739914017,6.312737414742942,1,1,1,0.43231441048034935,0.4954954954954955,Middle,Upper,0,0,0,0,0,100,85,100.0,100,95.5,1,Excellent,1
6933,53,4765899,"Detached, 2-Storey ",Detached,Detached,1540.0,3,0,3,0,0,0.0,605000.0,2025-02-12,712 Margaret Way ,Kingston ,Ontario,K7K 0B9,44.2647,-76.4438,3120.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,52.0,3.494623655913978,1,1,1,0.0,1,1,3.5,0,0,0,,,0,1,1,K7K,K7K,1,0.7232853740558405,1,1,1,63,1,1,1,0.65,2,4,0,392.85714285714283,392.19780219780216,0.6593406593406712,0.16811431773606356,1,1,1,0.4497816593886463,0.38288288288288286,Middle,Upper,0,0,0,0,0,85,100,100.0,100,94.0,2,Excellent,1
6934,53,4765899,Detached,Detached,Detached,1750.0,3,0,3,4,0,4.0,740000.0,2025-02-13,572 Brooke Pl ,Kingston ,Ontario,K7K 0C2,44.2673,-76.4435,2900.0,23.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False,262.0,17.607526881720432,0,1,1,0.0,1,1,0.5,0,1,1,2002.0,,0,1,1,K7K,K7K,1,0.513773343517242,1,1,1,62,1,1,1,0.6555555555555556,2,4,0,422.85714285714283,392.19780219780216,30.65934065934067,7.8173157747268185,1,1,1,0.7096069868995634,0.527027027027027,Upper,Upper,1,1,0,0,1,85,100,100.0,100,94.0,2,Excellent,1
7080,55,4768126,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1690.0,3,0,3,0,0,0.0,690000.0,2025-02-26,31 Torbec Avenue ,Kanata ,Ontario,K2T 0B5,45.319,-75.9311,2052.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,186.0,12.367021276595745,0,1,1,0.0,1,1,2.5,0,0,0,,,0,1,1,K2T,K2T,1,0.764088005075891,1,1,1,56,1,1,1,0.6888888888888889,2,4,0,408.28402366863907,417.09481810977326,8.810794441134192,2.112420020239935,1,1,1,0.4782608695652174,0.6436781609195402,Middle,Upper,0,1,0,0,1,55,100,100.0,100,82.0,1,Excellent,1
7083,55,4768126,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,2065.0,3,0,3,0,0,0.0,839999.0,2025-03-04,706 Gabriola Way ,Kanata ,Ontario,K2T 1C5,45.3169,-75.941,5280.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,561.0,37.30053191489361,0,0,0,0.0,1,1,2.5,0,0,0,,,0,1,1,K2T,K2T,1,0.1104566252753302,1,1,1,50,1,1,1,0.7222222222222222,3,4,1,406.77917675544796,417.09481810977326,10.315641354325294,2.473212542192353,1,1,1,0.6739130434782609,0.6206896551724138,Upper,Upper,1,1,0,0,1,25,100,100.0,100,70.0,2,Good,1
7095,55,4768126,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,2250.0,3,0,3,0,0,0.0,760000.0,2025-03-25,1004 Ottenbrite Crescent ,Kanata ,Ontario,K2T 0G2,45.3212,-75.9338,1919.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,746.0,49.601063829787236,0,0,0,0.0,1,1,2.5,0,0,0,,,0,1,1,K2T,K2T,1,0.7383200214750006,1,1,1,29,1,1,1,0.8388888888888889,3,4,1,337.77777777777777,417.09481810977326,79.31704033199549,19.0165489687576,0,1,1,0.5760869565217391,0.16091954022988506,Middle,Upper,0,1,0,0,1,25,100,100.0,60,66.0,3,Good,1
7115,56,4768528,"Row Unit, 2 Storey, 2 Storey ","Row Unit, 2 Storey",Semi-Detached,1522.0,3,0,3,0,0,0.0,572500.0,2025-01-26,950 MARKWICK Crescent ,Cumberland ,Ontario,K4A 4J1,45.4669,-75.4643,2378.81,2001.0,"Fully Finished, Full ",,2 Storey ,Forced Air ,Central Air Conditioning ,False,,True,True,medium-large-imputation,False,121.0,7.36457699330493,1,1,1,1.0,0,1,2.5,0,0,0,24.0,,0,1,1,K4A,K4A,1,0.0,1,1,1,88,1,1,1,0.5111111111111111,1,4,0,376.14980289093296,361.45454545454544,14.695257436387521,4.065589330992523,1,1,1,0.2608695652173913,0.6640625,Lower,Lower,1,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7120,56,4768528,Freehold Townhouse,Freehold Townhouse,Townhouse,1750.0,3,0,3,3,0,3.0,590000.0,2025-01-31,505 MONTJAY Rd ,Cumberland ,Ontario,K4A 5L9,45.4651,-75.4548,,,"Full, Unfinished ",,2-Storey ,Forced Air ,Other ,False,,False,False,townhouse-indicator,False,107.0,6.5124771758977475,1,1,1,1.0,0,1,0.5,0,1,0,,,0,1,1,K4A,K4A,1,0.7694112724459788,1,1,1,83,1,1,1,0.5388888888888889,1,4,0,337.14285714285717,361.45454545454544,24.311688311688272,6.72607070997412,1,1,1,0.35507246376811596,0.32421875,Middle,Lower,0,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7124,56,4768528,Freehold Townhouse,Freehold Townhouse,Townhouse,1500.0,3,0,3,2,0,2.0,555000.0,2025-02-01,1067 Ballantyne Dr ,Cumberland ,Ontario,K4A 4C7,45.4691,-75.4629,3420.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False,143.0,8.703590992087644,1,1,1,1.0,0,1,0.5,0,1,0,,,0,1,1,K4A,K4A,1,0.26790247970707776,1,1,1,82,1,1,1,0.5444444444444445,2,4,0,370.0,361.45454545454544,8.545454545454561,2.364185110663988,1,1,1,0.2318840579710145,0.6328125,Lower,Lower,1,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7130,56,4768528,Freehold Townhouse,Freehold Townhouse,Townhouse,1516.0,2,0,2,2,0,2.0,557000.0,2025-02-08,2043 Melette Cres ,Cumberland ,Ontario,K4A 4X2,45.4615,-75.468,2090.0,10.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False,127.0,7.72976262933658,1,1,1,2.0,0,0,0.5,0,1,0,2015.0,,0,1,1,K4A,K4A,1,0.6662781648027659,1,1,1,75,1,1,1,0.5833333333333333,2,4,0,367.41424802110816,361.45454545454544,5.959702566562726,1.6488110722381786,1,1,1,0.2391304347826087,0.5859375,Lower,Lower,1,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7146,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1713.0,3,0,3,0,0,0.0,627500.0,2025-02-27,2209 Descartes Street ,Cumberland ,Ontario,K4A 4E4,45.4564,-75.4614,2220.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,70.0,4.26049908703591,1,1,1,1.0,0,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,1.1888155216801861,0,1,1,56,1,1,1,0.6888888888888889,2,4,0,366.3164039696439,361.45454545454544,4.861858515098447,1.3450815811389065,1,1,1,0.572463768115942,0.5703125,Middle,Lower,0,0,0,0,0,60,85,100.0,100,79.5,3,Good,1
7148,56,4768528,Freehold Townhouse,Freehold Townhouse,Townhouse,1763.0,3,0,3,3,0,3.0,562000.0,2025-03-07,1724 Jersey St ,Cumberland ,Ontario,K4A 4K9,45.4721,-75.4695,2226.0,23.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False,120.0,7.303712720632989,1,1,1,1.0,0,1,0.5,0,1,0,2002.0,,0,1,1,K4A,K4A,1,0.706656670236393,1,1,1,48,1,1,1,0.7333333333333334,3,4,1,318.7748156551333,361.45454545454544,42.679729799412144,11.807772328811208,0,1,1,0.2463768115942029,0.171875,Lower,Lower,1,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7149,56,4768528,Freehold Townhouse,Freehold Townhouse,Townhouse,1616.0,3,0,3,3,0,3.0,580000.0,2025-03-07,1059 Marchant Dr ,Cumberland ,Ontario,K4A 4A9,45.4656,-75.4711,2904.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False,27.0,1.6433353621424223,1,1,1,1.0,0,1,0.5,0,1,0,,,0,1,1,K4A,K4A,1,0.5510702279060669,1,1,1,48,1,1,1,0.7333333333333334,3,4,1,358.91089108910893,361.45454545454544,2.5436543654365096,0.7037273143813282,1,1,1,0.3115942028985507,0.515625,Lower,Lower,1,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7152,56,4768528,"Detached, 2-Storey ",Detached,Detached,1750.0,3,0,3,0,0,0.0,645000.0,2025-03-09,1524 Aline Avenue ,Cumberland ,Ontario,K4A 3Y7,45.4805,-75.4709,3410.0,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False,107.0,6.5124771758977475,1,1,1,1.0,0,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,1.5971940632277992,0,1,1,46,1,1,1,0.7444444444444445,3,4,1,368.57142857142856,361.45454545454544,7.116883116883116,1.9689565967231961,1,1,1,0.5942028985507246,0.625,Middle,Lower,0,0,0,0,0,60,85,100.0,100,79.5,3,Good,1
7154,56,4768528,,Freehold Townhouse,Townhouse,1750.0,3,0,3,3,0,3.0,579000.0,2025-03-11,158 Trail Side Circ ,Cumberland ,Ontario,K4A 5B3,45.4754,-75.4462,114.0,23.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,True,townhouse-indicator,False,107.0,6.5124771758977475,1,1,1,1.0,0,1,0.5,0,1,0,2002.0,,0,1,1,K4A,K4A,1,1.701694659899044,0,1,1,44,1,1,1,0.7555555555555555,3,4,1,330.85714285714283,361.45454545454544,30.597402597402606,8.465076171313598,1,1,1,0.2971014492753623,0.2421875,Lower,Lower,1,0,0,0,0,60,85,100.0,100,79.5,3,Good,1
7158,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,598900.0,2025-03-12,726 Montrichard Road ,Cumberland ,Ontario,K4A 0C6,45.467,-75.4542,2000.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,107.0,6.5124771758977475,1,1,1,1.0,0,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,0.7899363368929173,1,1,1,43,1,1,1,0.7611111111111111,3,4,1,342.22857142857146,361.45454545454544,19.225974025973983,5.319057200344915,1,1,1,0.38405797101449274,0.375,Middle,Lower,0,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7167,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,620000.0,2025-03-24,964 Gosnell Terrace ,Cumberland ,Ontario,K4A 5C4,45.4741,-75.4661,2756.0,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,107.0,6.5124771758977475,1,1,1,1.0,0,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,0.8125003694276483,1,1,1,31,1,1,1,0.8277777777777777,3,4,1,354.2857142857143,361.45454545454544,7.1688311688311614,1.9833285426846776,1,1,1,0.532608695652174,0.4453125,Middle,Lower,0,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7169,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1900.0,4,0,4,0,0,0.0,705000.0,2025-03-26,958 Socca Crescent ,Cumberland ,Ontario,K4A 5M1,45.4649,-75.453,2890.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,257.0,15.642118076688982,0,1,1,0.0,1,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,0.9112456341859069,1,1,1,29,1,1,1,0.8388888888888889,3,4,1,371.05263157894734,361.45454545454544,9.598086124401902,2.65540612093614,1,1,1,0.6413043478260869,0.640625,Middle,Lower,0,1,0,0,1,55,100,100.0,100,82.0,2,Excellent,1
7170,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1500.0,3,0,3,0,0,0.0,590000.0,2025-03-26,1408 Comfrey Crescent ,Cumberland ,Ontario,K4A 0E8,45.4589,-75.4584,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,143.0,8.703590992087644,1,1,1,1.0,0,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,1.0017328235153409,0,1,1,29,1,1,1,0.8388888888888889,3,4,1,393.3333333333333,361.45454545454544,31.878787878787875,8.819584171696846,1,1,1,0.35507246376811596,0.7578125,Middle,Lower,0,0,0,0,0,60,85,100.0,100,79.5,3,Good,1
7186,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,595100.0,2025-04-12,2100 Lauzon Street ,Cumberland ,Ontario,K4A 3K9,45.4694,-75.4773,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,107.0,6.5124771758977475,1,1,1,1.0,0,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,1.0539133938525531,0,1,1,12,1,1,1,0.9333333333333333,4,4,1,340.0571428571429,361.45454545454544,21.39740259740256,5.919804541534914,1,1,1,0.3695652173913043,0.359375,Middle,Lower,0,0,0,0,0,60,85,100.0,100,79.5,3,Good,1
7188,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,584200.0,2025-04-16,1018 Markwick Crescent ,Cumberland ,Ontario,K4A 4X6,45.4677,-75.4615,,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,107.0,6.5124771758977475,1,1,1,1.0,0,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,0.23633237764559978,1,1,1,8,1,1,1,0.9555555555555556,4,4,1,333.8285714285714,361.45454545454544,27.625974025974017,7.643000862316756,1,1,1,0.3188405797101449,0.2578125,Lower,Lower,1,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7208,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,530000.0,2025-05-02,2006 Azalea Lane ,Cumberland ,Ontario,K4A 4R5,45.4797,-75.4621,,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,107.0,6.5124771758977475,1,1,1,1.0,0,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,1.432968726807875,0,1,1,-8,1,1,1,1.0,5,4,1,302.85714285714283,361.45454545454544,58.597402597402606,16.211555044553037,0,1,1,0.17753623188405798,0.0859375,Lower,Lower,1,0,0,0,0,60,85,100.0,100,79.5,3,Good,1
7212,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,640000.0,2025-05-05,2013 Pennyroyal Crescent ,Cumberland ,Ontario,K4A 0S7,45.4596,-75.4492,,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,107.0,6.5124771758977475,1,1,1,1.0,0,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,1.4327966495540747,0,1,1,-11,1,1,1,1.0,5,4,1,365.7142857142857,361.45454545454544,4.259740259740283,1.1784995688416278,1,1,1,0.5869565217391305,0.5546875,Middle,Lower,0,0,0,0,0,60,85,100.0,100,79.5,3,Good,1
7213,56,4768528,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,590000.0,2025-05-05,2142 Winsome Terrace ,Cumberland ,Ontario,K4A 0K6,45.4744,-75.4589,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False,107.0,6.5124771758977475,1,1,1,1.0,0,1,2.5,0,0,0,,,0,1,1,K4A,K4A,1,0.9344153704142495,1,1,1,-11,1,1,1,1.0,5,4,1,337.14285714285717,361.45454545454544,24.311688311688272,6.72607070997412,1,1,1,0.35507246376811596,0.32421875,Middle,Lower,0,0,0,0,0,60,100,100.0,100,84.0,1,Excellent,1
7220,57,4769110,Condominium,Detached,Condominium,1322.0,3,0,3,1,1,1.5,730000.0,2025-01-29,Unit 4 5673 Stanley Street,Nova Scotia,Nova Scotia,B3K 2E9,44.6636,-63.6044,,2019.0,,,2 Level,"Baseboard, Heat Pump, In Floor","Baseboard, Heat Pump, In Floor",False,,False,False,condo-indicator,False,86.0,6.957928802588997,1,1,1,0.0,1,1,0.5,0,1,1,6.0,,0,1,1,B3K,B3K,1,0.0,1,1,1,90,1,1,1,0.5,1,4,0,552.1936459909228,563.9476334340383,11.75398744311542,2.0842338448238595,1,1,1,0.8070796460176991,0.8203266787658802,Upper,Upper,1,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
7226,57,4769110,Single Family,Detached,Detached,1341.0,3,0,3,2,0,2.0,660000.0,2025-02-14,3664 Robie Street,Nova Scotia,Nova Scotia,B3K 4T1,44.6671,-63.6135,3972.0,1934.0,Undeveloped,,2 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,detached-indicator,False,105.0,8.495145631067961,1,1,1,0.0,1,1,0.0,1,1,0,91.0,,0,1,1,B3K,B3K,1,0.8198057153782768,1,1,1,74,1,1,1,0.5888888888888889,2,4,0,492.17002237136467,563.9476334340383,71.7776110626736,12.727708533077658,0,1,1,0.7185840707964601,0.7096188747731398,Upper,Upper,1,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
7228,57,4769110,Single Family,Detached,Detached,1018.0,3,0,3,2,0,2.0,659000.0,2025-03-02,5660 Hennessey Street,Nova Scotia,Nova Scotia,B3K 2A9,44.6616,-63.6008,3366.0,1946.0,"Full, Fully Developed",,1.5 Level,"Forced Air, Heat Pump, Ductless Cooling","Forced Air, Heat Pump, Ductless Cooling",False,,False,False,detached-indicator,False,218.0,17.637540453074433,0,1,1,0.0,1,1,0.0,1,1,0,79.0,,0,1,1,B3K,B3K,1,0.3618161461573697,1,1,1,58,1,1,1,0.6777777777777778,3,4,1,647.3477406679764,563.9476334340383,83.40010723393812,14.78862615773224,0,1,1,0.7150442477876107,0.9491833030852994,Upper,Upper,1,1,0,0,1,70,100,100.0,90,87.0,3,Excellent,1
7233,57,4769110,Condominium,Condo Townhouse,Condominium,1135.0,3,0,3,2,0,2.0,420000.0,2025-03-07,3524 John Parr Drive,Nova Scotia,Nova Scotia,B3K 5V2,44.6636,-63.6121,,1990.0,,,2 Level,Baseboard,Baseboard,False,,False,False,condo-indicator,False,101.0,8.171521035598705,1,1,1,0.0,1,1,0.0,1,1,1,35.0,,0,1,1,B3K,B3K,1,0.610662684196036,1,1,1,53,1,1,1,0.7055555555555555,3,4,1,370.04405286343615,563.9476334340383,193.90358057060212,34.38325991189427,0,0,0,0.2176991150442478,0.3393829401088929,Lower,Upper,0,0,0,0,0,100,100,100.0,30,93.0,2,Excellent,1
7242,57,4769110,Single Family,Semi-Detached,Semi-Detached,1284.0,3,0,3,2,0,2.0,755000.0,2025-04-09,5659 Livingstone Street,Nova Scotia,Nova Scotia,B3K 2C2,44.6628,-63.6025,2300.0,1926.0,"Full, Partially Developed",,2 Level,"Baseboard, Heat Pump, In Floor","Baseboard, Heat Pump, In Floor",False,,False,False,semi-detached-indicator,False,48.0,3.8834951456310676,1,1,1,0.0,1,1,0.0,1,1,0,99.0,,0,1,1,B3K,B3K,1,0.17495404154752306,1,1,1,20,1,1,1,0.8888888888888888,4,4,1,588.006230529595,563.9476334340383,24.058597095556706,4.266104806408538,1,1,1,0.831858407079646,0.8784029038112523,Upper,Upper,1,0,0,0,0,100,100,100.0,100,100.0,1,Excellent,1
7250,57,4769110,Condominium,Condo Apartment,Condominium,1220.0,2,0,2,2,0,2.0,385000.0,2025-04-28,Unit 403 5524 Heatherwood Court,Nova Scotia,Nova Scotia,B3K 5N7,44.6708,-63.6118,,1975.0,,,Multiplex,Baseboard,Baseboard,False,,False,False,condo-indicator,False,16.0,1.2944983818770228,1,1,1,1.0,0,1,0.0,1,1,1,50.0,,0,1,1,B3K,B3K,1,0.9922387191775204,1,1,1,1,1,1,1,0.9944444444444445,4,4,1,315.57377049180326,563.9476334340383,248.373862942235,44.04200819672132,0,0,0,0.15575221238938053,0.16152450090744103,Lower,Upper,0,0,0,0,0,100,100,100.0,30,93.0,2,Excellent,1
